公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
300114,中航电测,中航电测仪器股份有限公司,"Zhonghang Electronic Measuring Instruments Co.,Ltd",陕西省汉中市经济开发区北区鑫源路,300114,中航电测,2010-08-27,"590,760,499","456,290,383",,,,0,0,西北,陕西,汉中市,C 制造业,www.zemic.com.cn
300115,长盈精密,深圳市长盈精密技术股份有限公司,"Shenzhen Everwin Precision Technology Co.,Ltd",广东省深圳市宝安区福永镇桥头富桥工业3区3号厂,300115,长盈精密,2010-09-02,"908,991,781","902,514,251",,,,0,0,华南,广东,深圳市,C 制造业,www.ewpt.cn
300116,坚瑞沃能,陕西坚瑞沃能股份有限公司,"Shaanxi J&R  Optimum Energy CO., LTD",陕西省西安市高新区科技二路65号6幢10701房,300116,坚瑞沃能,2010-09-02,"2,432,524,564","1,238,117,638",,,,0,0,西北,陕西,西安市,C 制造业,www.xajr.com
300117,嘉寓股份,北京嘉寓门窗幕墙股份有限公司,"Beijing JIAYU Door,Window and Curtain Wall Joint-Stock Co.,Ltd.",北京市顺义区牛栏山镇牛富路1号,300117,嘉寓股份,2010-09-02,"716,760,000","714,285,000",,,,0,0,华北,北京,北京市,E 建筑业,www.jiayu.com.cn
300118,东方日升,东方日升新能源股份有限公司,"RISEN ENERNY CO.,LTD.",浙江省宁波市宁海县梅林街道塔山工业园区,300118,东方日升,2010-09-02,"904,616,941","491,811,079",,,,0,0,华东,浙江,宁波市,C 制造业,www.risenenergy.com
300119,瑞普生物,天津瑞普生物技术股份有限公司,"Tianjin Ringpu Bio-Technology Co.,Ltd.",天津市天津空港经济区东九道1号,300119,瑞普生物,2010-09-17,"404,493,463","204,743,577",,,,0,0,华北,天津,天津市,C 制造业,www.ringpu.com
300120,经纬电材,天津经纬电材股份有限公司,"Tianjin Jingwei Electric Wire Co.,Ltd",天津市津南经济开发区（双港）旺港路12号,300120,经纬电材,2010-09-17,"294,531,785","164,468,495",,,,0,0,华北,天津,天津市,C 制造业,www.jwdc.cn
300121,阳谷华泰,山东阳谷华泰化工股份有限公司,"Shandong Yanggu Huatai Chemical Co., Ltd.",山东省阳谷县清河西路217号,300121,阳谷华泰,2010-09-17,"289,220,000","272,703,402",,,,0,0,华东,山东,聊城市,C 制造业,www.yghuatai.com
300122,智飞生物,重庆智飞生物制品股份有限公司,"Chongqing Zhifei Biological Products Co.,Ltd.",重庆市江北区金源路7号25-1至25-8,300122,智飞生物,2010-09-28,"1,600,000,000","869,169,025",,,,0,0,西南,重庆,重庆市,C 制造业,www.zhifeishengwu.com
300123,太阳鸟,太阳鸟游艇股份有限公司,Sunbird Yacht Company Limited,湖南省沅江市游艇工业园,300123,太阳鸟,2010-09-28,"559,794,902","276,580,718",,,,0,0,华中,湖南,益阳市,C 制造业,www.cnsunbird.com
300124,汇川技术,深圳市汇川技术股份有限公司,"Shenzhen Inovance Technology Co., Ltd",广东省深圳市龙华新区观澜街道高新技术产业园汇川技术总部大厦,300124,汇川技术,2010-09-28,"1,665,111,931","1,219,841,843",,,,0,0,华南,广东,深圳市,C 制造业,www.inovance.cn
300125,易世达,大连易世达新能源发展股份有限公司,"Dalian East New Energy Development CO.,Ltd.",辽宁省大连市高新技术产业园区火炬路32A号B座20层,300125,易世达,2010-10-13,"118,000,000","89,657,446",,,,0,0,东北,辽宁,大连市,M 科研服务,www.dleast.cc
300126,锐奇股份,锐奇控股股份有限公司,"KEN HOLDING CO.,LTD.",上海市松江区新桥镇新茸路5号,300126,锐奇股份,2010-10-13,"305,408,800","210,686,529",,,,0,0,华东,上海,上海市,C 制造业,www.ken-tools.com
300127,银河磁体,成都银河磁体股份有限公司,"Chengdu Galaxy Magnets Co.,Ltd.",四川省成都市高新技术开发区西区百草路6号,300127,银河磁体,2010-10-13,"323,146,360","227,114,140",,,,0,0,西南,四川,成都市,C 制造业,www.galaxymagnets.com
300128,锦富技术,苏州锦富技术股份有限公司,"Suzhou Jinfu Technology Co., Ltd.",江苏省苏州工业园区江浦路39号,300128,锦富技术,2010-10-13,"841,627,240","533,937,490",,,,0,0,华东,江苏,苏州市,C 制造业,www.jin-fu.cn
300129,泰胜风能,上海泰胜风能装备股份有限公司,"Shanghai Taisheng Wind Power Equipment Co., Ltd.",上海市金山区卫清东路1988号,300129,泰胜风能,2010-10-19,"727,087,180","490,762,586",,,,0,0,华东,上海,上海市,C 制造业,www.shtsp.com
300130,新国都,深圳市新国都技术股份有限公司,Nexgo Inc.,广东省深圳市福田区深南路车公庙工业区泰然劲松大厦17A,300130,新国都,2010-10-19,"265,446,380","161,013,834",,,,0,0,华南,广东,深圳市,C 制造业,www.nexgo.com.cn
300131,英唐智控,深圳市英唐智能控制股份有限公司,"ShenZhen Yitoa Intelligent Control Co.,Ltd.",广东省深圳市南山区高新技术产业园科技南五路英唐大厦五楼,300131,英唐智控,2010-10-19,"1,069,526,426","627,814,728",,,,0,0,华南,广东,深圳市,F 批发零售,www.yitoa.com
300132,青松股份,福建青松股份有限公司,"Fujian Green Pine Co.,LTD",福建省建阳市回瑶工业园区,300132,青松股份,2010-10-26,"385,920,000","310,941,883",,,,0,0,华东,福建,南平市,C 制造业,www.greenpine.cc
300133,华策影视,浙江华策影视股份有限公司,"Zhejiang Huace Film & TV Co.,Ltd.",浙江省杭州市文二西路683号西溪创意产业园C-C座,300133,华策影视,2010-10-26,"1,769,704,221","1,187,687,618",,,,0,0,华东,浙江,杭州市,R 文化传播,www.huacemedia.com
300134,大富科技,深圳市大富科技股份有限公司,"Shenzhen Tatfook Technology Co.,Ltd",广东省深圳市宝安区沙井街道蚝乡路沙井工业公司第三工业区A1、A2、A3的101、A4的第一、二、三层,300134,大富科技,2010-10-26,"767,498,006","712,416,006",,,,0,0,华南,广东,深圳市,C 制造业,www.tatfook.com
300135,宝利国际,江苏宝利国际投资股份有限公司,"Jiangsu Baoli International Investment Co., Ltd.",江苏省江阴市云亭镇工业园区,300135,宝利国际,2010-10-26,"921,600,000","709,378,103",,,,0,0,华东,江苏,无锡市,C 制造业,www.baolijt.cn
300136,信维通信,深圳市信维通信股份有限公司,"Shenzhen Sunway Communication Co., Ltd.",广东省深圳市宝安区沙井街道西环路1013号A.B栋,300136,信维通信,2010-11-05,"982,834,638","744,959,893",,,,0,0,华南,广东,深圳市,C 制造业,www.sz-sunway.com.cn
300137,先河环保,河北先河环保科技股份有限公司,"Hebei Sailhero Environmental Protection High-tech Co., ltd.",河北省石家庄市高新技术开发区湘江道251号,300137,先河环保,2010-11-05,"344,395,344","296,220,979",,,,0,0,华北,河北,石家庄市,C 制造业,www.sailhero.com.cn
300138,晨光生物,晨光生物科技集团股份有限公司,"CHENGUANG BIOTECH GROUP CO.,LTD.",河北省曲周县城晨光路1号,300138,晨光生物,2010-11-05,"366,954,422","265,530,526",,,,0,0,华北,河北,邯郸市,C 制造业,www.cn-cg.com
300139,晓程科技,北京晓程科技股份有限公司,"Beijing XIAOCHENG Technology Stock Co., Ltd",北京市海淀区西三环北路87号国际财经中心D座503,300139,晓程科技,2010-11-12,"274,000,000","212,043,861",,,,0,0,华北,北京,北京市,C 制造业,www.xiaocheng.com
300140,中环装备,中节能环保装备股份有限公司,"CECEP ENVIRONMENTAL PROTECTION EQUIPMENT CO.,LTD.",陕西省西安市经济技术开发区凤城十二路,300140,中环装备,2010-11-12,"345,154,706","243,927,228",,,,0,0,西北,陕西,西安市,C 制造业,www.sdricom.com
300141,和顺电气,苏州工业园区和顺电气股份有限公司,"Suzhou Industrial Park Heshun Electric Co.,Ltd.",江苏省苏州工业园区和顺路8号,300141,和顺电气,2010-11-12,"255,179,600","162,650,670",,,,0,0,华东,江苏,苏州市,C 制造业,www.cnheshun.com
300142,沃森生物,云南沃森生物技术股份有限公司,"Walvax Biotechnology Co.,Ltd.",云南省昆明市高新开发区北区云南大学科技园2期A3幢4楼,300142,沃森生物,2010-11-12,"1,537,436,984","1,350,007,748",,,,0,0,西南,云南,昆明市,C 制造业,www.walvax.com
300143,星普医科,广东星普医学科技股份有限公司,"Starmap medicine & technology Co.,Ltd.",广东省东莞市塘厦镇蛟坪大道83号,300143,星普医科,2010-12-09,"288,387,118","135,547,710",,,,0,0,华南,广东,东莞市,C 制造业,www.starway.com.cn
300144,宋城演艺,宋城演艺发展股份有限公司,SONGCHENG PERFORMANCE DEVELOPMENT CO .，LTD.,浙江省杭州市之江路148号,300144,宋城演艺,2010-12-09,"1,452,607,800","1,152,454,577",,,,0,0,华东,浙江,杭州市,R 文化传播,www.chinascgf.com
300145,中金环境,南方中金环境股份有限公司,"Nanfang Zhongjin Environment Co., Ltd.",浙江省杭州市余杭区仁和街道仁河大道46号,300145,中金环境,2010-12-09,"1,202,148,834","739,309,931",,,,0,0,华东,浙江,杭州市,C 制造业,www.nanfang-pump.com
300146,汤臣倍健,汤臣倍健股份有限公司,"BY-HEALTH CO.,LTD",广东省珠海市金湾区三灶科技工业园星汉路19号,300146,汤臣倍健,2010-12-15,"1,470,121,880","871,297,222",,,,0,0,华南,广东,珠海市,C 制造业,www.by-health.com.cn
300147,香雪制药,广州市香雪制药股份有限公司,"Xiangxue Pharmaceutical Co., Ltd.",广东省广州市萝岗区广州经济技术开发区科学城金峰园路2号,300147,香雪制药,2010-12-15,"661,476,335","660,398,999",,,,0,0,华南,广东,广州市,C 制造业,www.xphcn.com
300148,天舟文化,天舟文化股份有限公司,"TANGEL PUBLISHING CO.,LTD.",湖南省长沙县星沙镇茶叶大市场办公楼502、602号,300148,天舟文化,2010-12-15,"844,934,446","757,218,742",,,,0,0,华中,湖南,长沙市,R 文化传播,www.t-angel.com
300149,量子高科,量子高科（中国）生物股份有限公司,"Quanturn Hi-Tech （China）Biological Co.,Ltd.",广东省江门市高新区高新西路133号,300149,量子高科,2010-12-22,"422,100,000","405,145,879",,,,0,0,华南,广东,江门市,C 制造业,www.qht.cc
300150,世纪瑞尔,北京世纪瑞尔技术股份有限公司,"Beijing Century Real Technology Co.,Ltd.",北京市海淀区创业路8号3号楼6层3-9,300150,世纪瑞尔,2010-12-22,"585,106,053","449,842,872",,,,0,0,华北,北京,北京市,I 信息技术,www.c-real.com.cn
300151,昌红科技,深圳市昌红科技股份有限公司,"SHENZHEN CHANGHONG TECHNOLOGY Co.,Ltd.",广东省深圳市坪山新区坪山锦龙大道西侧,300151,昌红科技,2010-12-22,"502,500,000","287,030,305",,,,0,0,华南,广东,深圳市,C 制造业,www.sz-changhong.com
300152,科融环境,徐州科融环境资源股份有限公司,"Xuzhou Kerong Environmental Resources Co.,Ltd.",江苏省徐州市经济开发区杨山路12号,300152,科融环境,2010-12-29,"712,800,000","712,724,025",,,,0,0,华东,江苏,徐州市,N 公共环保,www.kre.cn
300153,科泰电源,上海科泰电源股份有限公司,"SHANGHAI COOLTECH POWER CO.,LTD.",上海市青浦区张江高新区青浦园天辰路1633号,300153,科泰电源,2010-12-29,"320,000,000","319,562,581",,,,0,0,华东,上海,上海市,C 制造业,www.cooltechsh.com
300154,瑞凌股份,深圳市瑞凌实业股份有限公司,"SHENZHEN RILAND INDUSTRY CO., LTD",广东省深圳市光明新区观光路3009号招商局科技园A3栋C单元207,300154,瑞凌股份,2010-12-29,"447,000,000","313,824,900",,,,0,0,华南,广东,深圳市,C 制造业,www.riland.com.cn
300155,安居宝,广东安居宝数码科技股份有限公司,"GUANGDONG ANJUBAO DIGITAL TECHNOLOGY CO.,LTD.",广东省广州高新技术产业开发区科学城起云路6号自编一栋,300155,安居宝,2011-01-07,"543,370,602","277,800,572",,,,0,0,华南,广东,广州市,C 制造业,www.anjubao.com
300156,神雾环保,神雾环保技术股份有限公司,"Shenwu Environmental Technology CO.,LTD",北京市朝阳区将台路5号院15号楼C座6层,300156,神雾环保,2011-01-07,"1,010,024,415","721,800,000",,,,0,0,华北,北京,北京市,C 制造业,www.swet.net.cn
300157,恒泰艾普,恒泰艾普集团股份有限公司,"LandOcean Energy Services Co., LTD.",北京市海淀区丰秀中路3号院4号楼401室,300157,恒泰艾普,2011-01-07,"712,772,080","613,557,443",,,,0,0,华北,北京,北京市,B 采矿业,www.ldocean.com.cn
300158,振东制药,山西振东制药股份有限公司,"Shanxi Zhendong Pharmaceutical Co.,Ltd",山西省长治县光明南路振东科技园,300158,振东制药,2011-01-07,"519,494,330","408,847,608",,,,0,0,华北,山西,长治市,C 制造业,www.zdjt.com
300159,新研股份,新疆机械研究院股份有限公司,"Xinjiang Machinery Research Institute Co.,Ltd",新疆维吾尔自治区乌鲁木齐经济技术开发区融合南路661号,300159,新研股份,2011-01-07,"1,490,360,202","949,690,236",,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.xjjxy.com.cn
300160,秀强股份,江苏秀强玻璃工艺股份有限公司,"JIANGSU XIUQIANG GLASSWORK CO., LTD.",江苏省宿迁市宿豫区江山大道28号,300160,秀强股份,2011-01-13,"597,760,000","592,381,114",,,,0,0,华东,江苏,宿迁市,C 制造业,www.jsxq.com
300161,华中数控,武汉华中数控股份有限公司,"Wuhan Huazhong Numerical Control Co.,Ltd.",湖北省武汉市东湖开发区华工科技园,300161,华中数控,2011-01-13,"172,791,187","161,582,337",,,,0,0,华中,湖北,武汉市,C 制造业,www.huazhongcnc.com
300162,雷曼股份,深圳雷曼光电科技股份有限公司,"Ledman Optoelectronic Co.,Ltd.",广东省深圳市南山区松白公路百旺信工业园区二区第八栋,300162,雷曼股份,2011-01-13,"349,510,030","218,999,791",,,,0,0,华南,广东,深圳市,C 制造业,www.ledman.cn
300163,先锋新材,宁波先锋新材料股份有限公司,"NINGBO XIANFENG NEW MATERIAL CO.,LTD",浙江省宁波市海曙区集士港镇汇士路8号,300163,先锋新材,2011-01-13,"474,000,000","329,943,392",,,,0,0,华东,浙江,宁波市,C 制造业,www.aplus.cn;www.chinacurtains.com
